,BOAT,type,WING_CONFIG_unk,DATETIME,entry_bsp,exit_bsp,min_bsp,bsp_loss,entry_twa,exit_twa,entry_rh,exit_rh,entry_rh_stability,max_yaw_rate,two_DB_time,tws,pop_time,turn_min_rh,t_invert,entry_heel,entry_pitch,exit_heel,exit_pitch,turning_time,bsp_at_drop,heel_at_drop,entry_jib_lead,exit_jib_lead,entry_jib_sheet,exit_jib_sheet,max_rudder_angle,vmg_distance,theoretical_target_vmg
139,DEN,tack,11.0,2022-06-18T20:20:09.600000+00:00,53.75,33.25,32.29,21.46,51.5,40.0,925.9,402.6,995.0,36.33,10.4,28.0,0.6,217.2,,1.1244,-2.3966,2.662,0.363,3.6,49.76,1.39,45.05200000000001,65.318,,,20.2,216.7915153854556,34.5974
141,DEN,tack,11.0,2022-06-18T19:58:26.600000+00:00,46.32,48.67,38.91,7.410000000000004,35.5,49.3,1150.4,1049.3,1006.1,32.07,3.4,29.0,2.0,762.4,,0.0926,-1.7386,0.0196,-1.7721999999999998,4.2,51.41,1.42,39.533,49.5992,,,16.0,123.70182907099316,35.217
143,DEN,tack,11.0,2022-06-18T18:18:54.200000+00:00,32.11,37.02,27.61,4.5,48.3,51.3,546.4,835.2,1286.6,32.95,5.6,24.0,2.8,539.9,,2.04,0.185,0.0796,-0.0012,4.4,38.73,3.02,37.8526,55.3996,,,19.0,55.18405373207143,30.531400000000005
144,DEN,tack,11.0,2022-06-18T19:17:49.600000+00:00,51.47,48.15,38.75,12.72,45.5,54.6,971.8,971.3,785.9,39.07,6.2,26.0,2.0,463.5,,-1.0726,-2.0668,-0.8733999999999998,-2.2732,3.4,49.25,0.59,36.6442,36.1376,,,18.2,335.8629635093477,32.63099999999999
145,DEN,tack,11.0,2022-06-18T19:18:54.600000+00:00,52.97,40.19,35.27,17.699999999999996,48.6,64.1,1051.7,863.6,1273.0,37.82,4.4,25.0,1.4,424.7,,-1.4926,-2.3982,1.5485999999999998,-1.4369999999999998,3.8,48.85,1.77,35.861999999999995,47.9028,,,21.9,293.8739771615729,34.457
146,DEN,tack,11.0,2022-06-18T18:02:31.600000+00:00,43.24,26.92,16.37,26.87,44.4,54.0,1043.4,175.6,1122.6,13.03,11.2,21.0,5.2,-54.3,,0.313,-1.4854000000000005,6.179999999999999,-0.1876,8.6,45.2,1.73,32.4702,53.9348,,,14.3,222.17967949024631,29.9754
147,DEN,tack,11.0,2022-06-18T18:03:36.200000+00:00,47.86,55.15,35.83,12.03,49.8,135.7,1130.2,760.6,997.1,33.4,5.4,21.0,2.4,770.4,,-0.1187999999999999,-1.9268,2.633,-1.7368,8.8,48.42,2.11,36.786,57.3986,,,15.7,3.635286209996444,27.53260000000001
149,DEN,tack,11.0,2022-06-18T18:06:16.600000+00:00,46.19,44.12,31.28,14.909999999999997,47.8,62.0,992.4,870.0,2000.0,33.57,5.0,24.0,2.2,586.2,,0.909,-1.3079999999999998,-0.1358,-1.4457999999999998,4.6,45.47,2.55,42.0668,46.5294,,,19.0,250.98421563167312,31.7692
150,DEN,tack,11.0,2022-06-18T18:07:38.200000+00:00,46.03,45.56,30.18,15.85,45.4,72.4,1064.8,1036.2,938.7,34.4,4.6,23.0,2.2,670.7,,-1.085,-1.6924,0.1336,-2.0692000000000004,4.8,42.36,1.87,34.687200000000004,43.1478,,,21.4,53.45387782102028,30.4076
153,DEN,tack,11.0,2022-06-18T18:19:51.600000+00:00,45.99,44.52,35.24,10.75,44.0,56.6,1057.4,973.2,1463.2,38.6,4.4,24.0,1.8,434.0,,-1.1738000000000002,-1.8282,0.4078,-1.6189999999999998,4.0,47.57,0.2,35.90540000000001,35.3174,,,19.3,309.8503491807204,31.6254
155,DEN,tack,11.0,2022-06-18T18:23:13.600000+00:00,46.33,51.7,35.54,10.79,49.0,68.6,1150.9,958.0,1393.3,34.19,5.0,24.0,1.8,698.2,,-0.9106,-2.0022,-0.6310000000000001,-2.5,4.2,51.9,2.46,33.043,44.1206,,,17.8,274.49871539895605,31.576200000000004
157,DEN,tack,11.0,2022-06-18T18:39:20.200000+00:00,34.79,28.66,24.75,10.04,64.5,43.4,623.7,235.5,1582.9,20.62,6.2,22.0,1.6,126.0,,2.1172,0.4482,7.386800000000001,-0.2664,3.6,38.13,6.33,52.8812,79.9738,,,12.4,225.6007892240573,29.123
158,DEN,tack,11.0,2022-06-18T18:43:42.600000+00:00,34.2,36.84,27.54,6.660000000000004,62.7,53.4,622.4,917.4,1108.2,31.47,5.4,24.0,1.4,587.8,,2.9036,-0.1978,-0.1332,-0.6014,4.4,40.16,1.46,89.058,53.3932,,,19.7,17.83942553730572,29.627
159,DEN,tack,11.0,2022-06-18T18:44:52.600000+00:00,30.37,10.5,8.85,21.520000000000003,41.6,32.9,42.3,-21.9,1223.6,18.23,0.8,20.0,-9.8,-83.6,,2.3966000000000003,-0.4022,0.5454,0.0894,4.8,10.87,-0.18,53.336000000000006,52.9812,,,19.5,130.46379931204595,32.1022
161,DEN,tack,11.0,2022-06-18T18:49:29.200000+00:00,69.16,54.91,43.47,25.69,82.8,135.8,1062.5,1070.3,1284.5,20.58,6.8,23.0,0.4,705.3,,0.8271999999999999,-2.123,1.8298,-1.9104,12.4,68.68,3.12,49.011,99.70900000000002,,,9.4,327.30608323269155,28.2454
162,DEN,tack,11.0,2022-06-18T18:51:12.200000+00:00,32.8,39.96,25.73,7.069999999999997,80.7,49.7,570.1,937.1,1240.1,32.14,5.4,24.0,2.0,855.3,,3.5458,-0.07,1.3786,-0.4553999999999999,4.0,43.85,3.25,86.16239999999998,78.92,,,18.0,215.5623911022332,32.946000000000005
164,DEN,tack,11.0,2022-06-18T19:13:27.200000+00:00,32.81,11.26,8.78,24.03,67.3,18.5,290.8,-25.4,1353.4,18.98,5.6,27.0,2.2,-19.0,,3.9766,0.1662,3.236999999999999,-0.0252,7.8,39.23,3.96,58.87519999999999,58.55039999999999,,,18.3,187.12009174777617,33.81100000000001
167,DEN,tack,11.0,2022-06-18T19:16:47.600000+00:00,43.95,48.02,31.55,12.400000000000002,52.9,67.5,909.0,831.3,1264.7,32.46,5.6,27.0,2.2,289.0,,1.0898,-1.4128000000000005,0.129,-2.0042,3.8,41.85,2.37,39.812,40.9634,,,21.3,292.00052722244203,35.3854
168,ESP,tack,11.0,2022-06-18T19:48:39.600000+00:00,74.09,66.68,49.51,24.580000000000005,87.7,140.4,1055.8,1139.8,1333.3,28.03,5.6,29.0,-0.4,595.3,,-0.027,-2.0754,1.8928,-2.108,3.0,66.0,0.98,56.845200000000006,56.59500000000002,,,11.8,358.13890051877127,13.7296
169,ESP,tack,11.0,2022-06-18T19:47:28.600000+00:00,31.2,22.12,12.44,18.76,36.8,31.9,402.8,172.7,1220.3,19.16,5.2,27.0,-0.6,-96.3,,4.504200000000001,-0.0305999999999999,7.9774,-0.5831999999999999,11.2,36.44,-0.99,51.1362,54.6008,,,20.8,193.30424776050856,33.9354
172,ESP,tack,11.0,2022-06-18T19:24:30.200000+00:00,53.07,52.22,36.27,16.799999999999997,46.1,55.4,1107.8,913.2,1218.3,39.38,10.8,30.0,2.0,581.5,,-1.9502,-2.2714000000000003,-0.6335999999999999,-2.117,4.2,50.65,-1.77,24.84,24.8678,,,18.3,179.90621201577417,35.167
173,ESP,tack,11.0,2022-06-18T19:19:12.200000+00:00,48.62,48.7,32.49,16.129999999999995,42.6,54.3,1047.6,1020.6,580.0,35.76,8.2,28.0,1.4,690.6,,-0.9134,-1.8220000000000005,-0.4869999999999999,-1.8728,4.6,46.71,2.64,14.8558,14.9068,,,19.7,313.1318308137457,35.3236
177,ESP,tack,11.0,2022-06-18T19:50:13.600000+00:00,51.02,38.96,28.05,22.97,51.7,53.8,1098.2,768.0,1355.4,24.85,7.2,32.0,2.2,164.1,,1.0462,-1.7653999999999996,0.4194000000000001,-0.9794,4.4,49.34,1.42,35.24400000000001,35.2548,,,18.7,33.259469117279764,36.9674
178,ESP,tack,11.0,2022-06-18T19:18:13.200000+00:00,46.21,44.45,36.56,9.65,43.9,42.3,1077.3,963.5,822.1,40.03,6.0,29.0,2.0,491.3,,-1.1416,-1.6824,-0.2678,-1.3392,3.6,50.51,-0.44,14.761399999999998,14.8098,,,18.9,325.5696845679449,35.0218
179,ESP,tack,11.0,2022-06-18T19:23:02.600000+00:00,50.52,41.01,32.91,17.610000000000007,45.3,46.7,917.3,1073.7,1430.4,33.08,7.2,28.0,1.4,542.7,,-1.57,-1.7641999999999995,-0.7951999999999999,-1.1688,3.8,47.05,0.5,24.7468,24.777200000000004,,,18.5,43.74604515520007,35.061400000000006
180,ESP,tack,11.0,2022-06-18T19:52:06.600000+00:00,46.61,41.45,31.76,14.849999999999998,40.8,58.8,967.8,863.5,1389.7,38.81,6.8,29.0,1.4,207.2,,-1.0741999999999998,-1.8286,0.361,-1.3114,3.6,41.34,-0.05,35.578,35.6624,,,21.8,189.21376387809528,35.85080000000001
181,ESP,tack,11.0,2022-06-18T20:18:47.200000+00:00,52.39,51.98,35.88,16.509999999999998,46.1,53.5,998.1,1066.7,1256.3,40.58,6.8,31.0,2.4,443.7,,-1.8798,-2.0566000000000004,-1.2393999999999998,-1.7444,3.6,50.44,-1.42,38.82059999999999,39.0174,,,18.2,314.7130627688408,35.818200000000004
183,ESP,tack,11.0,2022-06-18T19:55:58.600000+00:00,49.71,50.09,37.8,11.910000000000004,45.2,53.7,907.2,932.5,1084.1,37.72,7.0,31.0,1.6,172.5,,0.5458000000000001,-1.5684000000000002,-0.3592,-1.7552,3.6,46.77,1.16,39.9828,40.1072,,,19.9,323.04492152449967,36.2722
184,ESP,tack,11.0,2022-06-18T19:57:29.600000+00:00,50.06,49.44,36.0,14.060000000000002,43.2,56.1,997.8,1136.4,1368.4,42.21,6.8,29.0,1.8,593.4,,-2.64,-1.6604,-0.1672,-1.6436000000000002,3.6,53.29,-2.32,40.2908,40.4398,,,19.6,125.41027626723968,35.694399999999995
185,ESP,tack,11.0,2022-06-18T19:58:34.200000+00:00,57.24,52.69,40.21,17.03,51.6,52.8,1035.2,850.5,939.4,37.43,7.8,29.0,2.2,307.4,,0.0206,-2.0844,0.621,-1.9958,3.6,58.05,-0.26,40.6998,40.750600000000006,,,14.8,280.863165051615,34.8876
186,ESP,tack,11.0,2022-06-18T20:09:33.600000+00:00,43.51,26.77,9.46,34.05,52.0,36.8,487.8,131.8,1783.2,17.64,6.8,29.0,0.8,-99.1,,9.0494,-0.2916,6.8936,-0.3612,3.6,35.68,10.24,61.4706,61.371,,,21.7,183.65886760172828,34.9792
188,ESP,tack,11.0,2022-06-18T20:13:25.200000+00:00,35.82,49.17,29.82,6.0,54.4,48.8,590.1,1070.1,771.3,38.96,6.4,29.0,1.8,524.1,,1.9340000000000004,0.0312,-0.6958,-2.1096,4.0,44.97,-2.41,41.2778,41.3498,,,19.6,272.0884035271595,35.742200000000004
189,ESP,tack,11.0,2022-06-18T20:14:49.200000+00:00,52.58,45.73,36.1,16.479999999999997,42.0,46.4,977.6,1095.0,1240.5,39.12,13.4,31.0,1.8,306.2,,-1.7993999999999997,-2.0806,-0.3634,-1.7694,3.8,49.85,0.13,41.6738,41.6816,,,20.4,328.1484213438456,35.6954
191,ESP,tack,11.0,2022-06-18T20:17:49.200000+00:00,52.97,43.21,27.96,25.01,58.0,55.6,957.4,694.4,1435.5,35.25,8.0,33.0,2.8,22.8,,1.2612,-1.5172,0.6073999999999998,-1.0266,4.0,53.53,0.7,38.6942,38.7502,,,19.1,9.108463921016146,31.303
192,ESP,tack,11.0,2022-06-18T20:19:39.600000+00:00,55.87,44.17,33.24,22.629999999999995,48.8,54.2,1096.3,911.5,992.8,34.67,8.4,30.0,1.6,207.5,,-1.864,-2.0208,-1.2194,-1.6344,4.2,51.19,-2.19,39.07639999999999,39.1078,,,20.5,51.61821035501874,35.763200000000005
193,ESP,tack,11.0,2022-06-18T20:20:34.200000+00:00,55.22,55.59,39.64,15.579999999999998,46.7,69.3,950.9,995.9,983.9,40.12,,30.0,2.2,640.3,,-1.952,-2.3122000000000003,-0.6868000000000001,-2.4238,3.6,54.48,-0.16,39.208400000000005,39.3868,,,19.5,216.5851915123301,35.8262
197,ESP,tack,11.0,2022-06-18T19:16:55.200000+00:00,45.57,48.26,35.63,9.939999999999998,39.5,55.8,1019.7,1048.5,1271.2,43.1,5.4,27.0,1.8,651.3,,-0.5238,-1.2774,-0.818,-1.9622,3.8,47.82,-1.69,25.123,14.6336,,,18.9,317.8756426066509,34.581
198,ESP,tack,11.0,2022-06-18T19:13:31.600000+00:00,30.5,24.32,18.62,11.88,61.5,33.5,178.9,205.3,1113.5,23.49,4.4,27.0,1.2,518.5,,7.6352,0.6242,8.8772,-0.1135999999999999,4.2,33.18,7.22,52.25599999999999,52.217,,,17.0,193.87275247472004,34.1724
200,ESP,tack,11.0,2022-06-18T18:08:59.600000+00:00,39.66,41.48,26.17,13.489999999999997,42.4,62.1,982.2,945.5,896.4,24.53,6.4,25.0,1.8,385.7,,-0.2238,-0.8702000000000001,-0.3497999999999999,-1.4880000000000002,4.2,38.89,2.99,42.8236,42.8932,,,16.9,272.6243977762122,31.373
203,ESP,tack,11.0,2022-06-18T18:13:43.600000+00:00,45.32,41.46,33.58,11.740000000000002,41.5,46.6,1065.5,992.4,1003.6,40.85,6.4,25.0,1.6,626.6,,-0.1094,-1.1932,-0.9034,-0.6589999999999999,3.8,47.33,0.28,36.0254,36.083,,,21.0,102.24792060826266,32.114000000000004
204,ESP,tack,11.0,2022-06-18T18:15:14.200000+00:00,42.86,40.26,33.07,9.79,39.0,70.3,1041.5,941.6,1110.0,39.1,6.0,23.0,1.8,669.0,,0.045,-1.258,0.7141999999999998,-1.1006,3.8,47.45,1.05,36.3008,36.3252,,,19.4,243.95871028639723,32.4372
206,ESP,tack,11.0,2022-06-18T18:18:27.200000+00:00,47.14,44.75,30.26,16.88,51.7,55.5,1045.2,1172.6,986.9,31.78,6.0,25.0,1.8,509.2,,-0.5914,-1.848,-2.0636,-1.6738,3.6,42.62,0.08,36.534,36.5856,,,20.8,293.04681850235914,31.8854
207,ESP,tack,11.0,2022-06-18T18:19:03.600000+00:00,47.26,47.24,33.24,14.019999999999996,50.0,61.1,1036.4,1154.9,1572.0,38.99,7.4,25.0,1.4,732.8,,-2.1382,-2.0622,-0.223,-2.0068,3.6,46.09,-1.06,36.6182,36.74,,,19.6,281.01470066757634,33.52
208,ESP,tack,11.0,2022-06-18T18:19:37.200000+00:00,48.55,43.05,34.31,14.239999999999997,55.5,50.6,1045.6,978.4,1608.9,40.31,6.8,25.0,1.4,453.0,,-0.8852000000000001,-2.0842,0.0904,-1.1948,3.4,46.11,0.41,36.7534,36.7826,,,21.2,278.9537386327826,32.6572
211,ESP,tack,11.0,2022-06-18T18:22:55.200000+00:00,46.08,47.27,34.11,11.97,46.0,66.3,1161.2,1090.3,936.2,38.39,7.0,23.0,2.0,675.9,,-1.3318,-1.841,-1.419,-2.1264,3.6,46.1,0.46,35.541,35.36679999999999,,,19.3,281.1553408638577,30.79
212,ESP,tack,11.0,2022-06-18T18:07:32.600000+00:00,50.06,32.38,26.37,23.69,51.8,57.5,1072.1,702.7,1225.6,35.23,6.4,25.0,2.6,385.2,,-1.2702,-2.1762,1.6794,0.5188000000000001,4.0,41.34,1.54,42.7068,42.6586,,,21.4,249.65358862780533,32.9244
213,ESP,tack,11.0,2022-06-18T18:38:33.600000+00:00,45.57,42.21,30.18,15.39,46.2,58.7,1120.4,959.1,935.1,32.46,5.6,25.0,1.0,400.1,,-0.3108,-1.6367999999999998,-0.1804,-1.1223999999999998,3.6,48.29,0.06,42.2196,42.14679999999999,,,17.5,280.67964650792743,31.722
215,ESP,tack,11.0,2022-06-18T19:02:10.200000+00:00,48.76,43.21,28.13,20.63,42.9,62.5,1007.2,971.5,965.5,34.27,5.4,27.0,3.0,428.3,,-3.0276,-2.1140000000000003,1.6206000000000005,-1.1428,4.4,43.43,0.29,37.9476,38.0404,,,19.5,275.89852606513176,34.7202
216,ESP,tack,11.0,2022-06-18T19:00:51.200000+00:00,45.34,41.83,34.9,10.440000000000005,36.9,42.6,857.5,1034.1,1185.8,31.94,8.4,29.0,0.8,496.9,,0.4384,-1.4409999999999998,-0.473,-1.1012,3.2,48.74,0.3,37.7712,37.7986,,,17.4,315.78292781075214,35.0192
219,ESP,tack,11.0,2022-06-18T18:57:29.200000+00:00,61.0,24.85,22.57,38.43,60.8,36.1,935.1,13.4,1356.8,32.9,6.6,27.0,1.4,52.8,,-0.5269999999999999,-1.6947999999999996,3.9628,-0.3566,4.4,57.34,-0.75,44.44159999999999,44.32599999999999,,,14.3,282.9670869784216,34.4986
221,ESP,tack,11.0,2022-06-18T18:52:03.600000+00:00,52.38,45.38,39.54,12.840000000000003,60.2,52.9,1090.0,1124.1,1621.3,29.79,8.6,26.0,1.8,743.4,,-1.1932,-2.0702,0.2702,-1.3833999999999995,4.2,55.0,-0.55,43.938,43.79299999999999,,,15.8,309.9146962476177,34.7624
223,ESP,tack,11.0,2022-06-18T18:50:10.200000+00:00,68.95,50.44,46.24,22.71,86.0,137.4,950.7,1126.4,1079.8,26.9,6.2,23.0,-1.0,592.3,,-2.0842,-1.8522,1.3188,-1.2938,11.8,61.62,0.38,59.949,59.6536,,,10.8,347.99306357706365,21.5084
225,ESP,tack,11.0,2022-06-18T18:39:43.600000+00:00,47.11,43.3,30.44,16.669999999999998,47.5,64.9,1107.0,1183.9,983.9,31.85,5.8,24.0,1.6,302.3,,-2.0672,-1.9816000000000005,-1.4796,-1.554,4.4,45.01,-0.19,42.25019999999999,42.313,,,20.0,260.7055168973477,32.414199999999994
226,ESP,tack,11.0,2022-06-18T18:56:23.200000+00:00,44.39,14.4,6.72,37.67,55.3,26.7,242.8,26.6,1478.8,8.19,0.8,26.0,-1.8,-146.0,,7.8578,-0.8884000000000001,4.4794,0.325,0.0,27.11,-0.93,44.21539999999999,43.9758,,,14.8,173.64838647940735,34.42979999999999
227,FRA,tack,11.0,2022-06-18T19:57:20.200000+00:00,54.85,55.78,37.65,17.200000000000003,47.6,75.7,837.6,1142.2,1719.4,32.26,5.6,30.0,1.2,716.2,,-0.4247999999999999,-2.0308,-0.1443999999999999,-2.4284000000000003,11.2,50.39,3.25,0.0,0.0,,,19.0,314.4373971049182,35.9494
231,FRA,tack,11.0,2022-06-18T19:51:05.200000+00:00,55.74,47.61,40.62,15.120000000000005,50.0,47.5,928.6,856.7,1849.6,35.84,8.4,28.0,1.6,899.2,,-0.4347999999999999,-2.326,-0.2208,-1.4788,4.2,55.36,2.76,0.0,0.0,,,15.1,123.64816115913636,35.03040000000001
232,FRA,tack,11.0,2022-06-18T19:52:31.200000+00:00,50.29,55.55,34.64,15.65,43.0,61.3,920.0,911.1,1272.3,37.93,9.6,30.0,1.6,505.9,,0.0405999999999999,-1.7202000000000002,2.5178000000000003,-1.8292,4.0,47.43,3.07,0.0,0.0,,,20.0,332.7038116764781,35.257
235,FRA,tack,11.0,2022-06-18T19:25:52.600000+00:00,53.04,51.8,36.22,16.82,49.6,57.8,918.2,795.0,1212.4,23.71,6.4,29.0,2.0,343.1,,-0.352,-1.9597999999999995,1.8200000000000005,-1.8756,6.2,52.59,4.29,59.058,59.0568,,,16.8,107.57663246762264,35.1086
236,FRA,tack,11.0,2022-06-18T19:58:44.200000+00:00,52.89,41.91,30.61,22.28,46.9,55.1,945.5,591.1,938.6,32.37,9.0,30.0,1.0,295.7,,-0.2044,-1.8736,2.1656,-0.9282,4.2,48.88,0.79,0.0,0.0,,,16.4,306.4233565850171,35.486999999999995
237,FRA,tack,11.0,2022-06-18T19:53:24.200000+00:00,52.25,49.49,35.41,16.840000000000003,43.2,72.0,940.2,921.6,1577.1,30.95,6.0,28.0,1.2,526.1,,-0.618,-2.0866,1.8612,-1.8346,3.8,49.3,2.69,0.0,0.0,,,17.4,319.5656821054255,35.658
238,FRA,tack,11.0,2022-06-18T20:08:10.600000+00:00,24.84,11.69,7.41,17.43,70.5,24.2,-20.7,-20.0,1492.6,15.39,6.4,34.0,4.2,-202.4,,4.873200000000001,0.5962,1.5532,0.1297999999999999,1.6,14.31,-1.18,0.0,0.0,,,21.1,94.86234318390105,21.9574
239,FRA,tack,11.0,2022-06-18T20:18:29.600000+00:00,57.56,46.1,37.3,20.260000000000005,51.8,49.8,985.8,869.8,1404.1,38.38,5.6,31.0,1.8,653.7,,-0.0684,-2.0434,1.0874,-1.0898,3.6,55.8,2.31,0.0,0.0,,,17.2,206.115557439416,35.848
240,FRA,tack,11.0,2022-06-18T20:12:55.600000+00:00,54.05,44.0,37.35,16.699999999999996,53.1,49.8,852.0,796.2,2000.0,36.9,5.6,30.0,1.8,338.1,,0.5518,-1.9918,0.249,-0.8180000000000001,3.6,55.76,3.86,0.0,0.0,,,17.7,23.499173141706244,36.1482
241,FRA,tack,11.0,2022-06-18T20:14:06.600000+00:00,52.11,57.66,36.77,15.339999999999996,44.3,62.7,991.2,976.7,958.1,40.19,7.4,32.0,1.8,728.9,,-0.26,-1.9626,0.4195999999999999,-2.1860000000000004,4.0,50.11,0.61,0.0,0.0,,,20.3,61.84416336128701,36.1258
242,FRA,tack,11.0,2022-06-18T20:15:05.200000+00:00,55.9,49.44,35.76,20.14,45.6,53.6,1016.5,845.4,861.5,33.98,7.0,31.0,1.6,566.4,,-0.5538000000000001,-1.9908,2.1826,-1.8636,3.6,50.04,5.09,0.0,0.0,,,17.6,301.4959787182794,36.531000000000006
245,FRA,tack,11.0,2022-06-18T20:19:38.200000+00:00,55.3,54.56,41.12,14.18,48.6,59.8,989.6,964.9,1581.5,38.82,6.4,30.0,1.6,565.0,,1.1021999999999996,-2.03,-0.4236,-2.2684,3.6,56.14,5.49,0.0,0.0,,,18.1,14.831329179691702,35.511399999999995
246,FRA,tack,11.0,2022-06-18T20:20:28.200000+00:00,53.04,47.53,38.48,14.560000000000002,43.1,48.8,901.9,811.4,1306.7,38.08,9.2,30.0,1.8,346.1,,-1.2762,-2.2032,1.9018,-1.4652,3.4,54.65,1.95,0.0,0.0,,,17.8,315.56470069348825,36.1506
247,FRA,tack,11.0,2022-06-18T20:21:06.200000+00:00,46.24,62.46,37.95,8.29,44.4,94.6,996.5,972.3,1643.5,32.59,6.2,26.0,1.8,471.7,,0.5394000000000001,-1.2004,1.9098,-2.5834,13.4,51.87,2.01,0.0,0.0,,,18.1,43.91240783371783,34.260600000000004
251,FRA,tack,11.0,2022-06-18T19:24:17.600000+00:00,53.22,28.15,17.68,35.54,44.9,33.8,973.6,237.9,1395.2,23.87,7.4,28.0,2.6,-152.9,,-0.8306000000000001,-2.4164,8.3762,-0.2156,6.8,58.71,3.39,57.817800000000005,59.059,,,12.1,288.7080165481526,35.0048
253,FRA,tack,11.0,2022-06-18T19:22:59.600000+00:00,45.13,42.27,30.32,14.810000000000002,43.3,50.3,689.7,799.5,2000.0,32.01,5.8,31.0,1.6,390.8,,1.7861999999999998,-1.234,-0.1255999999999999,-1.6021999999999996,3.2,46.46,5.82,57.82379999999999,57.81700000000001,,,20.8,269.3239004946672,36.0392
256,FRA,tack,11.0,2022-06-18T18:00:27.600000+00:00,51.04,44.94,31.2,19.84,48.1,84.2,1020.3,1017.5,1453.3,32.18,6.8,23.0,1.8,388.9,,0.6996000000000001,-2.1176,-1.3316,-2.3988,4.4,47.84,2.7,38.278,38.8032,,,18.6,231.68100303887329,31.2502
257,FRA,tack,11.0,2022-06-18T18:01:46.200000+00:00,46.45,40.53,33.84,12.61,47.5,49.4,970.9,939.6,1339.6,27.75,8.6,24.0,2.0,569.5,,-0.2095999999999999,-1.6464000000000003,0.4259999999999999,-0.887,4.6,46.79,2.99,41.04,53.836200000000005,,,15.7,78.88735224764773,30.2024
259,FRA,tack,11.0,2022-06-18T18:04:58.600000+00:00,49.04,46.86,35.79,13.25,51.1,58.4,953.7,1047.4,1335.7,32.32,6.2,24.0,1.8,569.5,,1.1974,-1.5621999999999998,-0.9882,-1.4826,3.8,51.34,3.3,37.9932,39.9558,,,17.6,258.1413659540245,32.605599999999995
260,FRA,tack,11.0,2022-06-18T18:06:16.200000+00:00,48.86,43.92,33.01,15.85,49.2,56.6,958.7,1052.2,1342.9,35.58,6.2,23.0,2.4,410.1,,-1.1002,-1.9836,-1.5206000000000004,-1.7373999999999996,4.0,49.03,4.32,39.5558,39.5888,,,19.0,164.62529801363954,30.9114
263,FRA,tack,11.0,2022-06-18T18:23:40.600000+00:00,50.01,50.43,34.46,15.549999999999995,53.4,61.3,930.6,887.3,1334.8,36.75,7.6,25.0,1.6,831.9,,0.3112,-1.8428,-0.5150000000000001,-1.6594,4.8,46.26,5.43,39.2602,45.03500000000002,,,21.0,262.8168199520613,32.0052
264,FRA,tack,11.0,2022-06-18T18:25:00.200000+00:00,53.47,37.42,32.35,21.12,51.2,58.2,991.4,735.1,1717.4,36.28,13.0,23.0,2.6,328.8,,-0.9304,-1.8956000000000008,1.3326,-0.512,4.2,56.31,-0.18,39.958,44.7232,,,18.5,110.49032424615244,31.9242
266,FRA,tack,11.0,2022-06-18T18:31:15.200000+00:00,25.66,20.38,12.12,13.54,41.2,30.5,168.0,99.7,596.9,9.31,1.8,24.0,1.2,-58.1,,8.8008,0.049,8.8862,-0.9476000000000002,0.8,19.58,6.46,62.0258,61.92499999999999,,,14.1,181.4650189585995,30.4124
270,FRA,tack,11.0,2022-06-18T18:34:30.600000+00:00,48.6,43.55,35.31,13.29,59.9,55.2,1010.3,783.3,1118.2,33.17,6.8,24.0,2.2,523.3,,0.1651999999999999,-1.9244000000000003,1.6611999999999998,-1.092,4.2,54.46,2.79,44.74939999999999,49.37460000000001,,,17.1,15.899890440326605,33.312999999999995
272,FRA,tack,11.0,2022-06-18T19:19:27.200000+00:00,49.56,41.35,26.93,22.630000000000003,42.8,68.1,1078.4,828.2,1404.6,23.05,7.0,25.0,1.6,241.4,,-0.7622000000000001,-1.7834000000000003,1.949,-0.8314000000000001,6.2,51.44,4.35,38.958,41.9482,,,14.8,267.5152033057262,34.537800000000004
273,FRA,tack,11.0,2022-06-18T19:18:29.600000+00:00,47.27,45.62,36.21,11.060000000000002,47.1,51.1,902.4,755.8,981.2,34.23,7.6,26.0,1.4,505.4,,0.3021999999999999,-1.5938000000000003,0.852,-1.5182,4.2,46.54,4.49,47.48479999999999,45.9516,,,19.0,262.2041815378292,32.743
274,FRA,tack,11.0,2022-06-18T19:17:19.200000+00:00,57.03,44.35,34.63,22.4,57.9,59.2,836.3,961.5,1784.8,34.64,6.2,25.0,2.4,454.8,,0.5451999999999999,-2.4162000000000003,-0.7132,-1.487,4.8,51.25,7.13,45.171800000000005,47.43679999999999,,,17.6,273.47854290863216,34.0732
278,FRA,tack,11.0,2022-06-18T18:52:21.200000+00:00,51.01,44.93,33.93,17.08,49.8,59.1,877.0,1014.0,623.6,32.23,6.0,24.0,1.8,661.0,,-0.0586,-1.9297999999999995,-0.8646000000000003,-1.6172,3.8,43.77,2.59,43.2174,42.77579999999999,,,18.4,311.3087950623799,32.5566
280,FRA,tack,11.0,2022-06-18T18:42:33.600000+00:00,48.76,43.78,36.52,12.239999999999997,49.8,57.8,953.9,862.1,1084.1,41.96,7.8,23.0,2.2,661.5,,0.379,-1.6525999999999998,1.2257142857142855,-1.2922448979591836,4.0,51.16,2.69,39.59479999999999,43.410816326530615,,,19.6,278.54480233501886,31.0082
282,FRA,tack,11.0,2022-06-18T18:58:30.600000+00:00,52.57,22.76,13.89,38.68,49.2,33.6,546.6,120.1,1559.3,10.79,6.4,28.0,0.0,-123.7,,4.1138,-1.243,9.6902,-1.087,2.2,32.25,7.7,61.4596,68.8306,,,14.3,241.36455786490004,35.1526
